date,BTC_price,ETH_price,SOL_price,USDT_price,XTZ_price,DOT_price,XRP_price,DOGE_price,LTC_price,ALGO_price,XMR_price,TRX_price,RENDER_price,SUI_price,ADA_price,HBAR_price,LINK_price,BNB_price,VET_price,PEPE_price,USDC_price,ARB_price,UNI_price,IMX_price,XLM_price,FLR_price,FLOKI_price,ETC_price,GALA_price,INJ_price,ONDO_price,WLD_price,HYPE_price,AVAX_price,MOVE_price,PENGU_price,AAVE_price,TAO_price,ENA_price,TON_price,FARTCOIN_price
01/12/2024,96513.14234698225,3709.9094391073327,238.16347667858562,1.0006304300119748,1.6884726140548787,8.987536871473994,1.9394127481300492,0.4219026659956098,102.82295228488405,0.43977049566024456,163.03633481603205,0.20528119313871235,8.87628490201515,3.4903215998391652,1.079440192925627,0.169046962569314,19.066451952393777,655.0341088639733,0.046016828976327015,2.027127219228258e-05,1.0001518991853688,0.9765880687011722,12.800356818914915,1.979094032791599,0.5266956093499116,0.02820274783374417,0.00023133836864446992,32.718680558091975,0.04489285589911818,31.270871436093536,1.2301388172572842,0.0054731799391730665,,,,0.013392683919711169,211.5766022444505,676.925561348525,,,0.2665709167454345
02/12/2024,97311.70719084324,3708.8072387383017,237.54718827599987,1.000786655253857,1.6712190320146905,9.284443289341272,2.286339588570724,0.44108781303646266,119.58467555234745,0.4887431705154254,162.85681318252463,0.20712566303997176,8.727857562158118,3.4744090975703332,1.147892256369758,0.20968353566589776,18.905071536864135,655.7348886381908,0.0461619448700114,2.2345819121230338e-05,0.9996548834724811,0.9684361654512881,13.053240535185745,2.0229842182748956,0.5592038262557358,0.031138939908060954,0.00023751309319923955,33.18493734020842,0.04404867721801854,30.013247319636786,1.2735671934797617,0.006960631812132576,,,,0.013425292439889307,209.23262176154478,638.4274879891184,,,0.21552304145273163
03/12/2024,95833.1362300365,3643.855375704235,225.5283610124218,1.0007129707913198,1.6416892038935185,10.025357893237784,2.7088474745217135,0.42405045756614346,134.20913087977684,0.5029654360739825,173.74434356414892,0.22003292779616782,8.679451487001247,3.3920184479581406,1.1995479309146082,0.3101639358431129,24.990546025953066,647.1199397363577,0.05669059657022495,2.043609408432045e-05,1.0005985502531116,1.026374092908501,13.942828276080578,2.0486731905523516,0.5379391978519629,0.0338849362054556,0.00022675821157110834,33.78910092586565,0.04660895339520026,31.71127037941441,1.4678187335875832,0.007781115252592717,,,,0.015424555234457925,236.0930011665355,606.8394637121178,,,0.19022526393355382
04/12/2024,96031.63097759831,3625.7104579497204,234.99258635351788,1.0009277428152683,1.7168049020568963,9.864460391117042,2.5319240970814882,0.40914646603543636,132.1686022445804,0.5108853865524452,200.94480799663856,0.4155898414393119,8.974892764766139,3.7102317955115223,1.201004029612371,0.3186500122198401,24.278700273622007,740.0349367441655,0.07776334901890973,2.0417907511969304e-05,0.9999198840712941,1.0489938755931805,15.141702204534498,2.1090280467031657,0.5107689217342211,0.03492869029037375,0.0002257580212642637,34.8872613591063,0.05171112113191802,33.46352628237121,1.6486187500751817,0.007658743440055273,,,,0.015164868906578801,241.886714069212,622.1087322065707,,,0.18642021610896486
05/12/2024,98881.4694561823,3839.443460715871,229.06669921453178,1.0010261344456166,1.714842633858679,10.538502333245544,2.3476333135494314,0.4294319629835894,133.69742144078307,0.4774861475773011,196.37219090074106,0.3287351491595864,8.656861414552205,3.6721064086966657,1.1842450413974923,0.2865299104615163,24.053350368316433,736.4426842404933,0.06809644621850426,2.1638783758993888e-05,0.9997734086990082,1.1339252094996024,15.634410852801153,2.083212236081327,0.4887477517928996,0.03206513358177403,0.00023347916476217215,37.59035391776627,0.06007152535020688,31.857398443083515,1.73788881877226,0.009340611554894868,,,,0.015259065187473811,255.96660995569954,652.6710311703391,,,0.16836466967610644
06/12/2024,97201.50036407741,3796.8688671601276,237.3008587229224,1.0018474496354124,1.6499302173105022,10.452748409995786,2.254523485462072,0.42913177925717433,136.50322434223267,0.45125320401379765,193.4818222261118,0.3227604152470211,10.082375995106254,4.220303251080122,1.166279100460039,0.2891730153080827,23.26535260161701,719.7623500626481,0.06515976820646764,2.138243491609198e-05,1.0010341200658002,1.1055618245940635,15.120975399096807,2.0799716957220307,0.4715563322190663,0.032547964727235555,0.00023237608262521514,35.730517739607784,0.060367453299210706,32.354298989140666,1.6829775670711604,0.00862989121803543,,,,0.014619585661626064,248.58940428672693,682.1821040655778,,,0.20187720026451136
07/12/2024,99973.85150659826,4013.726145388712,237.00646868253727,1.0017631240764722,1.768263487802505,10.733623844767518,2.4172260514832065,0.43569429743752,136.1082131017185,0.5025001470593116,198.03252506372453,0.32519867874408537,10.486416129849829,4.220492383206244,1.2330018039218942,0.36939201432130864,25.816077858137163,732.5424290130477,0.06735843708898138,2.1679161493282092e-05,0.999972499988638,1.1764745461721824,17.621918278659276,2.1314681647422145,0.4950233495671258,0.03303196658705839,0.0002365739756216395,38.5219412474383,0.05957239368165697,34.121041991644354,1.7703150558740643,0.009523492541460147,,,,0.015306186655641126,281.7551670990727,705.3949346449521,,,0.22247855322865104
08/12/2024,99781.82999198174,4000.992076502189,238.89329739813545,0.9993287892409196,1.7974843358554087,10.642554299176084,2.5927269695998327,0.4542043314711241,133.6891071572901,0.5127886219280953,200.75943051416482,0.3195955715868737,10.29633390302727,4.260439774963818,1.2144434934843331,0.33068405616245106,24.802040868628023,750.2454938747231,0.06672863946256549,2.5125873666229925e-05,0.9986283938422416,1.166247596696545,18.186973054212913,2.0773408492798446,0.5022847856723688,0.032053627688228004,0.0002581144280882673,37.32408012754364,0.061368398416005276,33.1152859604344,1.6814829193668317,0.00888437654029893,,,,0.014918928361515512,282.3986182739254,699.9372500947401,,,0.20200477994229143
09/12/2024,101235.3717025316,4015.7820212328807,237.57854563045439,1.002101264244288,1.7630347891087743,10.435105591682834,2.6181421664576834,0.4665030913917874,135.64579385305427,0.49906781105152437,222.8006896701832,0.32001732652706477,10.316609872790144,4.25330841413893,1.197963535910322,0.33128139878168833,26.264342629260376,745.3758374040211,0.06821569686215073,2.642811397345637e-05,1.003412731505965,1.1636436373536927,18.711932225482343,2.0811704383998495,0.49594785051338974,0.03182136183187927,0.00025982806868865365,37.23849756418115,0.06102295669379795,33.37726820015833,1.6935675372536538,0.007249685401828931,,,,0.015550715414495146,284.2814202652108,712.970497346891,,,0.31054756327743566
10/12/2024,97353.94700820887,3713.3138979971745,217.61737842270807,1.0009067063046673,1.441489843571028,8.514674436054847,2.2158470487122726,0.4140315464336743,110.7153849650254,0.4198523503983354,175.69287071997945,0.2619508553422545,8.935093561893776,3.825906764408686,1.0077086490874125,0.2816425257331536,22.313161734273404,688.0073673187646,0.0568877901614383,2.613899843051141e-05,1.0003411047383342,0.9644513992664405,16.07371736707815,1.7383753489946947,0.4125778830599734,0.028706876097455956,0.0002382445024244792,31.435403485131562,0.047999847121897025,28.16353761802584,1.5269190881887877,0.008660436697036818,,,,0.013086973088261409,259.1372751355423,600.611039659501,,,0.3375041265206311
11/12/2024,96649.71446771531,3626.5886417774996,213.52687206332865,1.0006165442917896,1.4197607341356826,8.37663110257137,2.353484807585262,0.39338370849527693,109.52780789888314,0.42235359307214904,178.69525752280958,0.2698088406575527,8.74252053149092,3.712431039384077,1.0166147999655448,0.28790040132631955,22.22594648396382,675.4213801221093,0.055768029734746,2.3566995297035027e-05,0.9990051104970505,0.938662723030047,15.233177383181003,1.7385327938008561,0.434141200068526,0.02854620036034455,0.00022210601873963933,30.18866610240507,0.04556929473058744,27.137737946498394,1.7260373810739393,0.007802488574737415,,,,0.012911283662821257,273.27962731605135,576.8659969854914,,,0.38189020294930764
12/12/2024,101123.61811033697,3828.1075883404096,227.0731413756734,0.9999772031825722,1.479226900035141,9.006968074344108,2.4008764282936887,0.4139085468659278,117.49408039305506,0.45394366564813043,198.45460304906075,0.28211533273336387,9.58497265233786,4.372282471753663,1.08793220795952,0.2993402750676988,24.02797447372502,710.6900184753106,0.059396471320380076,2.5162499995259704e-05,0.9989054722502628,1.0001467804352349,17.058520240263746,1.8655613247107314,0.43596305108792516,0.02968741756114141,0.0002423407034323358,33.49377690149682,0.0516235661670189,28.792184031956964,1.7771773180744626,0.0080337083841669,,,,0.014057306009898221,301.16532812299596,601.1231175126339,,,0.5431795801309437
13/12/2024,100000.80836535197,3878.850012073054,227.02574746034202,1.0000696836901666,1.4735424454120127,9.021865084005693,2.342883102571944,0.40607964903629845,119.14174187444354,0.42770093646830665,200.1403704012105,0.29676268017558793,9.477736739541237,4.620513668988369,1.123131450089082,0.2917317296312836,29.00106036775763,705.6789649754452,0.05982298938753372,2.3665820022768125e-05,0.9999851467027848,1.0229670852592176,17.628956028139502,1.949335240454456,0.4251324244128737,0.029509966401229253,0.00023858258417272925,33.788074196119446,0.05075591306682277,28.98824171479949,1.7558505056829756,0.008434989669685485,,,,0.015096797455855213,367.6425225145976,576.2505086795237,,,0.5862860737802502
14/12/2024,101352.22971292294,3907.4296595053356,224.59546331682483,1.000171711282913,1.4697687836929079,9.045350871749957,2.420254114567228,0.40756319983501244,123.80170410618783,0.43736417227057356,207.14382227039658,0.29047582729051047,9.386318757445649,4.743800545245708,1.1167297609853515,0.314144445572345,28.830892048351245,726.77223065721,0.05985340543140366,2.4713862617309938e-05,1.0003104763142294,1.028494320483214,17.42325111190116,1.9188820040738215,0.4361655528686524,0.03062425595373486,0.00024461575711647255,33.91723790225078,0.051770875436272304,29.13625880607228,1.9500685755019258,0.007889358236175363,,,,0.015022372534039811,375.6032565868568,576.4198722072066,,,0.696866245777065
15/12/2024,101367.01064553364,3866.9958020348054,219.871836259502,0.9997044886856451,1.4071563830049376,8.548352486197125,2.3977637797048517,0.39778451252010744,118.09651150921341,0.4214662009805629,209.01045813999744,0.28213028984236244,9.071502879100358,4.460467011664585,1.0601034433845538,0.2942068385045459,29.047002137637378,715.4486038130365,0.056954343268263444,2.3288429961011904e-05,0.9997408085684555,0.9842311696842123,16.77232042254782,1.8084379339703105,0.4248936002214278,0.02965380945949342,0.00024782030674100076,32.5477337067827,0.04919813761278589,27.456045290119686,1.891873239857491,0.006943534949797831,,,,0.014310658409319527,365.9950536573531,560.1053800570668,,,0.6476558206593828
16/12/2024,104721.50151808978,3961.3154661802305,224.53658892974883,0.9994693615003976,1.505682469138494,9.054145214193706,2.4558394900030756,0.40720394659174575,121.46336487381318,0.43237863419200373,222.33687177665757,0.28591313783487576,9.350506100736826,4.819895270092734,1.1059376495294093,0.29585360580890757,29.432030859686797,722.5581932063777,0.05866178185718082,2.4214721944458092e-05,0.9997827838158164,1.0176257949366676,17.127428472571292,1.8669294518312096,0.4324028445037416,0.030361221788626103,0.000233003940061449,33.759354885980535,0.051024079815488815,28.631916742065915,2.0464877785363864,0.007379880855565222,,,,0.014489403631789816,372.24079742006006,573.869012079477,,,0.8298841924924603
17/12/2024,106074.10723541168,3992.857195846062,216.51544960024825,0.9999978292964821,1.4631178959775175,8.760557851326139,2.4936338652184777,0.4023002255033781,118.36236578354912,0.4141903479755232,211.79994687877516,0.2968710029961979,8.915021456999186,4.628558395977351,1.0805022755134979,0.2826827809170946,28.835921941331534,720.6829341808788,0.05560480196268232,2.355132172156122e-05,1.0009019859636064,1.0064047476531228,16.285346294224144,1.8070548063634648,0.42031552177503595,0.029910439936502307,0.0002278362086981006,33.31440105380365,0.04813792635501579,28.55912607434372,2.0261756875553125,0.006809150837188431,,,,0.014048343008060965,379.8970964698974,542.1476813493117,,,0.8025201296837472
18/12/2024,106034.913402645,3879.4062240100893,222.74032965988914,0.9994974487304893,1.4455322366802987,8.452874845823278,2.5561912510090092,0.39367099850358883,124.08809983267948,0.4128712888948966,212.49470309020745,0.2789326702644762,8.510931889453275,4.636098451218198,1.049451939411299,0.2841767596029622,27.83951245964567,715.6520089733765,0.05658251405139571,2.2350219423195587e-05,0.999203329887552,0.944765578787796,16.254726935117944,1.6996122026785767,0.4289192586385369,0.030525548094120634,0.000219171840620136,32.34874593331505,0.044498001449908064,26.87028452302533,1.9351547658851567,0.007131049325297416,,,,0.013711989750619697,361.46771441484816,516.597033116779,,,0.8189256904764387
19/12/2024,100355.5761481501,3628.2624780444953,205.36330239790396,0.9981480889153262,1.3329515093631807,7.69804330804817,2.2976668809594236,0.3582384960182544,108.97529745760824,0.36808808586290803,212.72626362845645,0.2579808705890066,7.7829565168871016,4.329300804992032,0.9689917114818106,0.27310322516089375,24.9162054664826,687.6624331507581,0.050424873989657656,1.9433899313554014e-05,0.9995277676875878,0.8605357585869,14.794274345211294,1.5723620723453486,0.39653573409016446,0.028009837612945447,0.00019010355884241067,29.48371146524758,0.04009742315518408,24.464027812544362,1.8203359160859047,0.006959584278379571,,,,0.012470850196616446,340.705570515722,501.6706584936556,,,0.7919911873418909
20/12/2024,97851.35377075805,3434.6754695380805,194.9019815694289,0.9990052135050715,1.2134166274898432,7.000077878976265,2.255279457563669,0.3162217505606263,99.92342220240585,0.3345993383850364,194.1068545191726,0.25198382162297256,7.285588631195404,4.092943477437273,0.8856294008673282,0.2699440193169914,22.945741536922792,669.0228793928828,0.0454849752915982,1.720665407872913e-05,0.9995031727509269,0.785211909237935,12.824687629192999,1.4137288845537819,0.3719015195290551,0.026917651179427585,0.00017001373959887607,26.89925721920787,0.035443009617413666,21.977871826751592,1.7550483028017356,0.005917736022369022,,,,0.011487650892172834,316.7226713724451,450.7566163706037,,,1.0852999118326145
21/12/2024,97691.43431692653,3468.658920056454,194.12198450453806,1.000461218174728,1.248923132930068,7.293541883705951,2.273996883525255,0.31740230797949737,101.32707905001391,0.3468039517314453,195.40810276808838,0.24853352310867916,7.382543909167562,4.564787326590686,0.95061505400963,0.26990537086191874,23.34283809376044,677.8485768483023,0.04798434018492151,1.7678590358028538e-05,1.000929756261089,0.7960715498340823,13.694446183209328,1.4424136345979588,0.3739619818528214,0.028145493477213977,0.00017727514491684167,27.40766374507119,0.03740227812357411,22.124165756427328,1.8004054480835825,0.00502368573501789,,,,0.011623690151141026,329.2110316704384,473.36926219508325,,,1.059828826662262
22/12/2024,97202.82496847633,3337.5972231166807,181.0289078386085,1.0001518352978966,1.2970570097149292,6.95339656212469,2.236596962769888,0.32043526129975136,101.2921357118783,0.3284623400167839,183.25971675513844,0.24474592390054042,7.102696732477295,4.357367685162443,0.9046599113089583,0.2536367128050957,22.098652257793468,662.4248813776467,0.04508129759196259,1.7392859939590716e-05,1.0006434640693196,0.7443125701314057,13.373692529659548,1.325355939507148,0.35523061091254937,0.02708303636237296,0.00016651549116547347,26.019221461959393,0.034964086381051654,20.426238513259594,1.6750491337103455,0.005234398574839518,,,,0.01089890092708678,298.0383621674716,455.4219215427173,,,0.7890308661744805
23/12/2024,95094.27394862173,3275.8894274015142,180.15299381882627,0.9985896444002573,1.2488541605404382,6.824171601363307,2.1983060900755347,0.3119109632636429,99.4739962412289,0.3482112475905973,190.11000820368403,0.2437324014691004,7.015519055726897,4.3024604535926905,0.8827956119261179,0.26515487983853386,22.030813911201832,648.5721398402843,0.045793722539650104,1.7802460058475917e-05,0.9995962407018847,0.7450602050170556,13.851495174636751,1.318489109038953,0.35580812495729397,0.026414619283933797,0.00016714142959144788,25.95694175632261,0.0347987667031168,20.376154404601106,1.6121206108218409,0.0053812728583589285,,,,0.010641914989766823,316.80748245027866,449.52002839849405,,,0.7038938047533239
24/12/2024,94644.91085464321,3414.6414419807993,189.84218617656558,0.9985001235820102,1.3510402360726532,7.356434044180842,2.2548840492056637,0.3234015365143098,106.29980520657433,0.3745981909510738,190.56923646297435,0.25205328271426086,7.629640514762825,4.707136764827649,0.9228752612988013,0.2911095595228941,24.446403248251954,692.2861092311789,0.04857587061729423,1.8450588373303923e-05,0.9998322611404102,0.7981003494491691,14.256971322193355,1.4458992773485941,0.369426380813483,0.026903882442178784,0.00017746589164708507,27.44197160797637,0.03772703823459104,23.08640675928699,1.6701719720145884,0.004793668907550999,,,,0.011344666103045476,383.48797792661935,484.06413558857446,,,0.8002050065020307
25/12/2024,98695.71400782601,3497.555287927574,197.50098597289022,1.0007288393089775,1.4346714946940975,7.569390707588506,2.3273593261078007,0.33732200612833885,108.39419540146325,0.39721216365555584,189.56876762254106,0.25673442065952834,7.831773352647744,4.61228790602904,0.9368563828179975,0.3318202447289554,25.50346529911292,697.9537563672064,0.052885866102950145,1.930231182869555e-05,1.0010360931872067,0.8186834644415626,14.629907003119053,1.4769485249081156,0.40144070284597033,0.028209625517201062,0.000181547524407016,27.9997164985868,0.03950037623452636,23.339735619785948,1.7186937129346986,0.009476252469370939,,,,0.011923618985708906,376.21190543679495,503.10258903074583,,,1.2164463793538223
26/12/2024,99344.95417367229,3494.5109273631047,197.3576592740719,0.999313568658518,1.4439438207054778,7.49597096544503,2.2971897897775637,0.334477549311157,109.46769678430594,0.38146821248653306,191.00502995757356,0.2578339481281674,7.550277098769424,4.507653052914146,0.9167515411841919,0.3135501264162223,24.446227028254604,702.3466001659357,0.05135056496228031,1.852344664269997e-05,1.000480391268751,0.8048218402888395,13.890727193508871,1.434624766783552,0.3828926952230406,0.027457090681227675,0.0001783684659271044,27.298073261561004,0.03846108126564832,22.632096346603646,1.6124349402297025,0.007568394536053607,,,,0.01164826431026478,368.66488769438985,499.87967657004157,,,1.1884964719648592
27/12/2024,95678.31244565405,3327.7897761683494,188.14456627233477,0.9988231796813704,1.3464752673268119,6.930808341676126,2.154071423410433,0.31192211576968526,102.09678367230815,0.34676308339398215,188.63225902132,0.2532261408746895,7.103444268652618,4.187332111575813,0.8593419351414681,0.2846895209111105,22.649079658759806,687.5178696037362,0.04666001609420426,1.736512721920458e-05,1.0000556801457028,0.7515814041105386,13.233372253329666,1.3353853857962534,0.3539915058399821,0.026461255793491067,0.00017218643658759207,25.82027803613438,0.03527591649656279,21.142831380071,1.4497546159236532,0.007423385006814973,,,,0.010897562017432989,337.45878113800046,471.38411939742775,,,0.978088136439276
28/12/2024,94331.94727053077,3328.6111553091764,183.74866385462855,0.9985420825593491,1.3374388070640466,6.895822608208447,2.14158677198617,0.3111610704472971,100.31700076753687,0.3319817364977959,192.75715519275465,0.2589032249399649,6.982067390122741,4.0801461198542395,0.8741699171287979,0.2759644370245501,21.515004933727838,690.3639423450093,0.045565901754805925,1.783550075640512e-05,1.0003274492676109,0.757649878905682,13.286916297562978,1.38226410702288,0.3491613525445113,0.026471966082733504,0.00017532218795451502,25.920421158950145,0.034743030612375825,20.67835362854911,1.434281643279872,0.007896357019223482,,,,0.010594517940808889,323.63537257638006,465.60283938794817,,,0.871870111778718
29/12/2024,95184.61945288602,3397.8341205085153,194.8276511169169,0.9983846980010106,1.4288282275195836,7.102445975088033,2.180869510101245,0.32383521561724815,100.59713094281878,0.3444021283510543,196.71512347713838,0.2579444688884916,7.142312321242935,4.205090486880547,0.8875851081613702,0.29474321269834897,21.96459131998318,720.5679127131004,0.04749011334575368,1.8729594313798705e-05,0.9999331747182335,0.7746861635302412,13.564375264748778,1.4298261656006692,0.35544762625962134,0.026714223808104856,0.00018142504914305682,26.532116669791712,0.03669320921151161,21.254096804146005,1.4995447227714165,0.006174755084455697,,,,0.010922696283425619,353.3013062420906,470.82435743787744,,,0.9893845296027524
30/12/2024,93663.44751964067,3357.330742971463,189.9284130164687,0.9983341567344052,1.3422188243079385,6.867609733029039,2.095671915727654,0.31498371175717305,98.32759346687789,0.32555000662925737,192.43194146376476,0.2573355573561425,6.844293499150135,4.1034287043334325,0.8591433475186276,0.27948378718744055,20.95680154932224,694.4826804506174,0.045072279514098826,1.7877963636739203e-05,1.0001780020935238,0.742886972755902,13.008122912992306,1.3529805354182332,0.33846437519016187,0.02537880613090197,0.00017123866008314544,25.55007595914628,0.034748925715949064,20.315471620226777,1.3918813228777114,0.006376247695863409,,,,0.01052160778675605,331.86861744374124,459.1610927456897,,,0.8628795226863688
31/12/2024,92627.28213113277,3359.513941757392,190.70066508822853,0.9984921930995827,1.3515547111669872,6.694224724913198,2.056730467743344,0.3134342756044935,99.18334064898012,0.32909345390573425,190.57462556913833,0.2529560319488961,6.824889474852637,4.169404696966147,0.8591305888515354,0.2772694607817013,20.573582062287645,703.1066174310417,0.0438299566498788,1.8311366300901057e-05,1.000468303895725,0.7311601450376868,13.31283095961084,1.3489794295589268,0.33127288215001793,0.025523209020759347,0.00017389634873695418,25.389979951018653,0.03444446443174213,20.01772065815547,1.362574377186278,0.006090249383746473,,,,0.010472854132069482,321.16687718799534,450.56371939192167,,,0.8813971042253136
